organism	gem	ec	expressible_in_reference_vocab
S.aureus	iYS854	2.7.1.197	0
S.aureus	iYS854	2.7.1.201	0
S.aureus	iYS854	2.7.1.207	0
S.aureus	iYS854	2.7.1.213	1
S.aureus	iYS854	2.7.2.2	1
S.aureus	iYS854	2.7.2.8	1
S.aureus	iYS854	2.7.3.9	0
S.aureus	iYS854	2.7.4.1	0
S.aureus	iYS854	2.7.4.15	0
S.aureus	iYS854	2.7.4.27	0
S.aureus	iYS854	2.7.6.2	0
S.aureus	iYS854	2.7.6.3	1
S.aureus	iYS854	2.7.7.2	1
S.aureus	iYS854	2.7.7.4	1
S.aureus	iYS854	2.7.7.39	1
S.aureus	iYS854	2.7.7.40	0
S.aureus	iYS854	2.7.7.41	1
S.aureus	iYS854	2.7.7.43	0
S.aureus	iYS854	2.7.7.65	0
S.aureus	iYS854	2.7.7.80	0
S.aureus	iYS854	2.7.7.85	0
S.aureus	iYS854	2.7.7.87	0
S.aureus	iYS854	2.7.8.5	1
S.aureus	iYS854	2.7.8.6	0
S.aureus	iYS854	2.7.8.12	0
S.aureus	iYS854	2.7.8.13	1
S.aureus	iYS854	2.7.8.21	0
S.aureus	iYS854	2.7.8.26	1
S.aureus	iYS854	2.7.8.30	0
S.aureus	iYS854	2.7.8.33	0
S.aureus	iYS854	2.7.9.2	1
S.aureus	iYS854	2.7.10.1	0
S.aureus	iYS854	2.7.10.2	0
S.aureus	iYS854	2.7.11.1	0
S.aureus	iYS854	2.7.11.12	0
S.aureus	iYS854	2.7.11.13	0
S.aureus	iYS854	2.7.11.17	0
S.aureus	iYS854	2.7.11.21	0
S.aureus	iYS854	2.7.11.22	0
S.aureus	iYS854	2.7.11.32	0
S.aureus	iYS854	2.7.12.1	0
S.aureus	iYS854	2.7.12.2	0
S.aureus	iYS854	2.7.13.2	0
S.aureus	iYS854	2.7.13.3	0
S.aureus	iYS854	2.7.14.1	0
S.aureus	iYS854	2.8.1.1	1
S.aureus	iYS854	2.8.1.7	0
S.aureus	iYS854	2.8.1.8	0
S.aureus	iYS854	2.8.2.22	0
S.aureus	iYS854	2.8.3.9	1
S.aureus	iYS854	2.10.1.1	0
S.aureus	iYS854	3.1.1.1	0
S.aureus	iYS854	3.1.1.2	0
S.aureus	iYS854	3.1.1.3	0
S.aureus	iYS854	3.1.1.5	1
S.aureus	iYS854	3.1.1.11	0
S.aureus	iYS854	3.1.1.21	0
S.aureus	iYS854	3.1.1.29	0
S.aureus	iYS854	3.1.1.32	1
S.aureus	iYS854	3.1.1.34	0
S.aureus	iYS854	3.1.1.61	0
S.aureus	iYS854	3.1.1.79	0
S.aureus	iYS854	3.1.1.83	0
S.aureus	iYS854	3.1.1.84	0
S.aureus	iYS854	3.1.2.12	1
S.aureus	iYS854	3.1.2.18	0
S.aureus	iYS854	3.1.2.19	0
S.aureus	iYS854	3.1.2.20	0
S.aureus	iYS854	3.1.3.1	1
S.aureus	iYS854	3.1.3.2	1
S.aureus	iYS854	3.1.3.3	1
S.aureus	iYS854	3.1.3.16	0
S.aureus	iYS854	3.1.3.18	1
S.aureus	iYS854	3.1.3.25	1
S.aureus	iYS854	3.1.3.26	0
S.aureus	iYS854	3.1.3.27	1
S.aureus	iYS854	3.1.3.37	1
S.aureus	iYS854	3.1.3.41	0
S.aureus	iYS854	3.1.3.48	0
S.aureus	iYS854	3.1.3.62	0
S.aureus	iYS854	3.1.3.73	1
S.aureus	iYS854	3.1.3.74	1
S.aureus	iYS854	3.1.3.99	1
S.aureus	iYS854	3.1.3.100	0
S.aureus	iYS854	3.1.3.102	1
S.aureus	iYS854	3.1.4.2	1
S.aureus	iYS854	3.1.4.3	0
S.aureus	iYS854	3.1.4.17	1
S.aureus	iYS854	3.1.4.35	1
S.aureus	iYS854	3.1.4.46	1
S.aureus	iYS854	3.1.4.52	0
S.aureus	iYS854	3.1.4.53	1
S.aureus	iYS854	3.1.5.1	1
S.aureus	iYS854	3.1.6.1	0
S.aureus	iYS854	3.1.6.2	0
S.aureus	iYS854	3.1.6.8	0
S.aureus	iYS854	3.2.1.1	1
S.aureus	iYS854	3.2.1.4	0
S.aureus	iYS854	3.2.1.14	0
S.aureus	iYS854	3.2.1.17	0
S.aureus	iYS854	3.2.1.23	1
S.aureus	iYS854	3.2.1.47	0
S.aureus	iYS854	3.2.1.52	1
S.aureus	iYS854	3.2.1.85	0
S.aureus	iYS854	3.2.1.108	1
S.aureus	iYS854	3.2.1.165	0
S.aureus	iYS854	3.2.2.3	1
S.aureus	iYS854	3.2.2.27	0
S.aureus	iYS854	3.2.2.31	0
S.aureus	iYS854	3.4.11.4	0
S.aureus	iYS854	3.4.11.5	0
S.aureus	iYS854	3.4.11.7	0
S.aureus	iYS854	3.4.13.4	0
S.aureus	iYS854	3.4.13.9	0
S.aureus	iYS854	3.4.13.19	0
S.aureus	iYS854	3.4.13.20	0
S.aureus	iYS854	3.4.16.4	1
S.aureus	iYS854	3.4.19.3	0
S.aureus	iYS854	3.4.19.12	0
S.aureus	iYS854	3.4.19.14	0
S.aureus	iYS854	3.4.19.15	0
S.aureus	iYS854	3.4.21.10	0
S.aureus	iYS854	3.4.21.12	0
S.aureus	iYS854	3.4.21.19	0
S.aureus	iYS854	3.4.21.20	0
S.aureus	iYS854	3.4.21.25	0
S.aureus	iYS854	3.4.21.26	0
S.aureus	iYS854	3.4.21.34	0
S.aureus	iYS854	3.4.21.35	0
S.aureus	iYS854	3.4.21.36	0
S.aureus	iYS854	3.4.21.37	0
S.aureus	iYS854	3.4.21.39	0
S.aureus	iYS854	3.4.21.48	0
S.aureus	iYS854	3.4.21.49	0
S.aureus	iYS854	3.4.21.50	0
S.aureus	iYS854	3.4.21.53	0
S.aureus	iYS854	3.4.21.57	0
S.aureus	iYS854	3.4.21.59	0
S.aureus	iYS854	3.4.21.61	0
S.aureus	iYS854	3.4.21.62	0
S.aureus	iYS854	3.4.21.63	0
S.aureus	iYS854	3.4.21.64	0
S.aureus	iYS854	3.4.21.65	0
S.aureus	iYS854	3.4.21.66	0
S.aureus	iYS854	3.4.21.67	0
S.aureus	iYS854	3.4.21.70	0
S.aureus	iYS854	3.4.21.71	0
S.aureus	iYS854	3.4.21.76	0
S.aureus	iYS854	3.4.21.78	0
S.aureus	iYS854	3.4.21.79	0
S.aureus	iYS854	3.4.21.80	0
S.aureus	iYS854	3.4.21.81	0
S.aureus	iYS854	3.4.21.82	0
S.aureus	iYS854	3.4.21.90	0
S.aureus	iYS854	3.4.21.91	0
S.aureus	iYS854	3.4.21.92	0
S.aureus	iYS854	3.4.21.93	0
S.aureus	iYS854	3.4.21.94	0
S.aureus	iYS854	3.4.21.96	0
S.aureus	iYS854	3.4.21.97	0
S.aureus	iYS854	3.4.21.99	0
S.aureus	iYS854	3.4.21.100	0
S.aureus	iYS854	3.4.21.102	0
S.aureus	iYS854	3.4.21.103	0
S.aureus	iYS854	3.4.21.106	0
S.aureus	iYS854	3.4.21.107	0
S.aureus	iYS854	3.4.21.108	0
S.aureus	iYS854	3.4.21.109	0
S.aureus	iYS854	3.4.21.112	0
S.aureus	iYS854	3.4.21.117	0
S.aureus	iYS854	3.4.21.118	0
S.aureus	iYS854	3.4.22.1	0
S.aureus	iYS854	3.4.22.2	0
S.aureus	iYS854	3.4.22.3	0
S.aureus	iYS854	3.4.22.6	0
S.aureus	iYS854	3.4.22.7	0
S.aureus	iYS854	3.4.22.8	0
S.aureus	iYS854	3.4.22.10	0
S.aureus	iYS854	3.4.22.15	0
S.aureus	iYS854	3.4.22.16	0
S.aureus	iYS854	3.4.22.27	0
S.aureus	iYS854	3.4.22.30	0
S.aureus	iYS854	3.4.22.31	0
S.aureus	iYS854	3.4.22.32	0
S.aureus	iYS854	3.4.22.33	0
S.aureus	iYS854	3.4.22.34	0
S.aureus	iYS854	3.4.22.35	0
S.aureus	iYS854	3.4.22.37	0
S.aureus	iYS854	3.4.22.38	0
S.aureus	iYS854	3.4.22.39	0
S.aureus	iYS854	3.4.22.41	0
S.aureus	iYS854	3.4.22.42	0
S.aureus	iYS854	3.4.22.43	0
S.aureus	iYS854	3.4.22.44	0
S.aureus	iYS854	3.4.22.46	0
S.aureus	iYS854	3.4.22.48	0
S.aureus	iYS854	3.4.22.50	0
S.aureus	iYS854	3.4.22.51	0
S.aureus	iYS854	3.4.22.67	0
S.aureus	iYS854	3.4.23.1	0
S.aureus	iYS854	3.4.23.2	0
S.aureus	iYS854	3.4.23.3	0
S.aureus	iYS854	3.4.23.5	0
S.aureus	iYS854	3.4.23.12	0
S.aureus	iYS854	3.4.23.16	0
S.aureus	iYS854	3.4.23.18	0
S.aureus	iYS854	3.4.23.19	0
S.aureus	iYS854	3.4.23.20	0
S.aureus	iYS854	3.4.23.21	0
S.aureus	iYS854	3.4.23.22	0
S.aureus	iYS854	3.4.23.23	0
S.aureus	iYS854	3.4.23.24	0
S.aureus	iYS854	3.4.23.25	0
S.aureus	iYS854	3.4.23.26	0
S.aureus	iYS854	3.4.23.28	0
S.aureus	iYS854	3.4.23.29	0
S.aureus	iYS854	3.4.23.30	0
S.aureus	iYS854	3.4.23.31	0
S.aureus	iYS854	3.4.23.32	0
S.aureus	iYS854	3.4.23.34	0
S.aureus	iYS854	3.4.23.40	0
S.aureus	iYS854	3.4.23.41	0
S.aureus	iYS854	3.4.23.42	0
S.aureus	iYS854	3.4.23.44	0
S.aureus	iYS854	3.4.23.47	0
S.aureus	iYS854	3.4.23.49	0
S.aureus	iYS854	3.4.24.1	0
S.aureus	iYS854	3.4.24.6	0
S.aureus	iYS854	3.4.24.11	0
S.aureus	iYS854	3.4.24.12	0
S.aureus	iYS854	3.4.24.15	0
S.aureus	iYS854	3.4.24.17	0
S.aureus	iYS854	3.4.24.18	0
S.aureus	iYS854	3.4.24.20	0
S.aureus	iYS854	3.4.24.21	0
S.aureus	iYS854	3.4.24.22	0
S.aureus	iYS854	3.4.24.23	0
S.aureus	iYS854	3.4.24.24	0
S.aureus	iYS854	3.4.24.25	0
S.aureus	iYS854	3.4.24.27	0
S.aureus	iYS854	3.4.24.28	0
S.aureus	iYS854	3.4.24.29	0
S.aureus	iYS854	3.4.24.30	0
S.aureus	iYS854	3.4.24.31	0
S.aureus	iYS854	3.4.24.33	0
S.aureus	iYS854	3.4.24.34	0
S.aureus	iYS854	3.4.24.35	0
S.aureus	iYS854	3.4.24.36	0
S.aureus	iYS854	3.4.24.37	0
S.aureus	iYS854	3.4.24.38	0
S.aureus	iYS854	3.4.24.39	0
S.aureus	iYS854	3.4.24.40	0
S.aureus	iYS854	3.4.24.41	0
S.aureus	iYS854	3.4.24.42	0
S.aureus	iYS854	3.4.24.43	0
S.aureus	iYS854	3.4.24.44	0
S.aureus	iYS854	3.4.24.45	0
S.aureus	iYS854	3.4.24.46	0
S.aureus	iYS854	3.4.24.47	0
S.aureus	iYS854	3.4.24.48	0
S.aureus	iYS854	3.4.24.49	0
S.aureus	iYS854	3.4.24.50	0
S.aureus	iYS854	3.4.24.51	0
S.aureus	iYS854	3.4.24.52	0
S.aureus	iYS854	3.4.24.53	0
S.aureus	iYS854	3.4.24.54	0
S.aureus	iYS854	3.4.24.55	0
S.aureus	iYS854	3.4.24.60	0
S.aureus	iYS854	3.4.24.61	0
S.aureus	iYS854	3.4.24.62	0
S.aureus	iYS854	3.4.24.63	0
S.aureus	iYS854	3.4.24.65	0
S.aureus	iYS854	3.4.24.66	0
S.aureus	iYS854	3.4.24.67	0
S.aureus	iYS854	3.4.24.69	0
S.aureus	iYS854	3.4.24.72	0
S.aureus	iYS854	3.4.24.73	0
S.aureus	iYS854	3.4.24.74	0
S.aureus	iYS854	3.4.24.76	0
S.aureus	iYS854	3.4.24.77	0
S.aureus	iYS854	3.4.24.78	0
S.aureus	iYS854	3.4.24.81	0
S.aureus	iYS854	3.4.24.83	0
S.aureus	iYS854	3.4.24.85	0
S.aureus	iYS854	3.4.25.1	0
S.aureus	iYS854	3.5.1.3	0
S.aureus	iYS854	3.5.1.6	1
S.aureus	iYS854	3.5.1.10	1
S.aureus	iYS854	3.5.1.12	0
S.aureus	iYS854	3.5.1.20	0
S.aureus	iYS854	3.5.1.24	0
S.aureus	iYS854	3.5.1.29	0
S.aureus	iYS854	3.5.1.30	0
S.aureus	iYS854	3.5.1.32	0
S.aureus	iYS854	3.5.1.35	0
S.aureus	iYS854	3.5.1.42	1
S.aureus	iYS854	3.5.1.43	0
S.aureus	iYS854	3.5.1.44	0
S.aureus	iYS854	3.5.1.59	0
S.aureus	iYS854	3.5.1.74	0
S.aureus	iYS854	3.5.1.88	0
S.aureus	iYS854	3.5.1.98	0
S.aureus	iYS854	3.5.1.103	0
S.aureus	iYS854	3.5.1.110	1
S.aureus	iYS854	3.5.1.124	0
S.aureus	iYS854	3.5.2.6	1
S.aureus	iYS854	3.5.2.9	1
S.aureus	iYS854	3.5.4.2	1
S.aureus	iYS854	3.5.4.14	0
S.aureus	iYS854	3.5.4.16	1
S.aureus	iYS854	3.5.4.25	1
S.aureus	iYS854	3.5.4.26	1
S.aureus	iYS854	3.5.4.33	0
S.aureus	iYS854	3.5.4.34	0
S.aureus	iYS854	3.5.4.37	0
S.aureus	iYS854	3.5.99.2	1
S.aureus	iYS854	3.5.99.10	0
S.aureus	iYS854	3.6.1.7	1
S.aureus	iYS854	3.6.1.9	1
S.aureus	iYS854	3.6.1.11	1
S.aureus	iYS854	3.6.1.12	1
S.aureus	iYS854	3.6.1.13	1
S.aureus	iYS854	3.6.1.17	0
S.aureus	iYS854	3.6.1.19	1
S.aureus	iYS854	3.6.1.21	1
S.aureus	iYS854	3.6.1.22	1
S.aureus	iYS854	3.6.1.23	1
S.aureus	iYS854	3.6.1.25	1
S.aureus	iYS854	3.6.1.27	0
S.aureus	iYS854	3.6.1.39	1
S.aureus	iYS854	3.6.1.40	1
S.aureus	iYS854	3.6.1.45	1
S.aureus	iYS854	3.6.1.53	0
S.aureus	iYS854	3.6.1.55	0
S.aureus	iYS854	3.6.1.59	0
S.aureus	iYS854	3.6.1.61	1
S.aureus	iYS854	3.6.1.65	1
S.aureus	iYS854	3.6.1.66	1
S.aureus	iYS854	3.6.3.55	1
S.aureus	iYS854	3.6.5.1	1
S.aureus	iYS854	3.6.5.2	1
S.aureus	iYS854	3.6.5.3	1
S.aureus	iYS854	3.6.5.4	1
S.aureus	iYS854	3.6.5.5	1
S.aureus	iYS854	3.6.5.6	1
S.aureus	iYS854	3.8.1.2	0
S.aureus	iYS854	3.8.1.3	0
S.aureus	iYS854	3.8.1.10	0
S.aureus	iYS854	4.1.1.1	1
S.aureus	iYS854	4.1.1.3	1
S.aureus	iYS854	4.1.1.39	0
S.aureus	iYS854	4.1.1.43	1
S.aureus	iYS854	4.1.1.45	0
S.aureus	iYS854	4.1.1.72	1
S.aureus	iYS854	4.1.1.74	1
S.aureus	iYS854	4.1.1.83	0
S.aureus	iYS854	4.1.1.112	0
S.aureus	iYS854	4.1.2.12	0
S.aureus	iYS854	4.1.2.15	0
S.aureus	iYS854	4.1.2.43	0
S.aureus	iYS854	4.1.2.49	0
S.aureus	iYS854	4.1.3.5	0
S.aureus	iYS854	4.1.3.7	0
S.aureus	iYS854	4.1.3.12	0
S.aureus	iYS854	4.1.3.18	0
S.aureus	iYS854	4.1.99.1	1
S.aureus	iYS854	4.2.1.4	0
S.aureus	iYS854	4.2.1.7	1
S.aureus	iYS854	4.2.1.13	0
S.aureus	iYS854	4.2.1.17	1
S.aureus	iYS854	4.2.1.55	1
S.aureus	iYS854	4.2.1.66	0
S.aureus	iYS854	4.2.1.70	0
S.aureus	iYS854	4.2.1.74	1
S.aureus	iYS854	4.2.1.96	0
S.aureus	iYS854	4.2.1.104	1
S.aureus	iYS854	4.2.1.106	0
S.aureus	iYS854	4.2.1.116	1
S.aureus	iYS854	4.2.1.119	0
S.aureus	iYS854	4.2.1.134	1
S.aureus	iYS854	4.2.1.136	0
S.aureus	iYS854	4.2.1.150	1
S.aureus	iYS854	4.2.2.1	0
S.aureus	iYS854	4.2.3.1	1
S.aureus	iYS854	4.2.3.4	1
S.aureus	iYS854	4.2.3.5	1
S.aureus	iYS854	4.2.99.2	0
S.aureus	iYS854	4.2.99.9	1
S.aureus	iYS854	4.3.1.12	1
S.aureus	iYS854	4.3.2.3	0
S.aureus	iYS854	4.3.2.10	0
S.aureus	iYS854	4.3.3.7	0
S.aureus	iYS854	4.4.1.2	0
S.aureus	iYS854	4.4.1.11	1
S.aureus	iYS854	4.4.1.13	0
S.aureus	iYS854	4.6.1.2	1
S.aureus	iYS854	4.6.1.13	0
S.aureus	iYS854	4.99.1.3	1
S.aureus	iYS854	4.99.1.9	0
S.aureus	iYS854	5.1.1.11	0
S.aureus	iYS854	5.1.3.3	1
S.aureus	iYS854	5.1.3.8	0
S.aureus	iYS854	5.1.3.22	1
S.aureus	iYS854	5.1.3.32	0
S.aureus	iYS854	5.2.1.8	0
S.aureus	iYS854	5.3.1.26	0
S.aureus	iYS854	5.3.1.27	0
S.aureus	iYS854	5.3.1.32	0
S.aureus	iYS854	5.3.2.6	1
S.aureus	iYS854	5.3.4.1	0
S.aureus	iYS854	5.4.99.3	0
S.aureus	iYS854	5.4.99.6	0
S.aureus	iYS854	5.4.99.12	0
S.aureus	iYS854	5.4.99.62	0
S.aureus	iYS854	5.5.1.4	1
S.aureus	iYS854	6.1.1.13	0
S.aureus	iYS854	6.1.1.17	1
S.aureus	iYS854	6.2.1.1	1
S.aureus	iYS854	6.2.1.2	0
S.aureus	iYS854	6.2.1.3	1
S.aureus	iYS854	6.2.1.11	1
S.aureus	iYS854	6.2.1.14	1
S.aureus	iYS854	6.2.1.17	1
S.aureus	iYS854	6.2.1.25	1
S.aureus	iYS854	6.2.1.26	1
S.aureus	iYS854	6.2.1.41	0
S.aureus	iYS854	6.2.1.42	0
S.aureus	iYS854	6.3.1.1	1
S.aureus	iYS854	6.3.1.5	1
S.aureus	iYS854	6.3.1.20	1
S.aureus	iYS854	6.3.2.1	1
S.aureus	iYS854	6.3.2.2	1
S.aureus	iYS854	6.3.2.3	1
S.aureus	iYS854	6.3.2.5	1
S.aureus	iYS854	6.3.2.7	0
S.aureus	iYS854	6.3.2.10	1
S.aureus	iYS854	6.3.2.13	1
S.aureus	iYS854	6.3.2.15	0
S.aureus	iYS854	6.3.2.39	0
S.aureus	iYS854	6.3.2.51	0
S.aureus	iYS854	6.3.4.1	0
S.aureus	iYS854	6.3.4.5	1
S.aureus	iYS854	6.3.4.9	1
S.aureus	iYS854	6.3.4.10	1
S.aureus	iYS854	6.3.4.11	1
S.aureus	iYS854	6.3.4.14	0
S.aureus	iYS854	6.3.4.15	1
S.aureus	iYS854	6.3.4.16	0
S.aureus	iYS854	6.3.4.21	1
S.aureus	iYS854	6.3.5.1	1
S.aureus	iYS854	6.3.5.6	0
S.aureus	iYS854	6.3.5.7	1
S.aureus	iYS854	6.5.1.1	0
S.aureus	iYS854	6.5.1.2	0
S.aureus	iYS854	6.5.1.6	0
S.aureus	iYS854	6.6.1.2	1
S.aureus	iYS854	7.1.1.1	0
S.aureus	iYS854	7.1.1.2	0
S.aureus	iYS854	7.1.2.2	0
S.aureus	iYS854	7.1.3.1	0
S.aureus	iYS854	7.2.1.1	0
S.aureus	iYS854	7.2.2.1	0
S.aureus	iYS854	7.2.2.3	0
S.aureus	iYS854	7.2.2.4	0
S.aureus	iYS854	7.2.4.2	0
S.aureus	iYS854	7.3.2.1	0
S.aureus	iYS854	7.3.2.2	0
S.aureus	iYS854	7.4.2.1	0
S.aureus	iYS854	7.5.2.1	0
S.aureus	iYS854	7.6.2.2	0
B.subtilis	iYO844	1.1.1.5	0
B.subtilis	iYO844	1.1.1.24	1
B.subtilis	iYO844	1.1.1.26	1
B.subtilis	iYO844	1.1.1.29	1
B.subtilis	iYO844	1.1.1.30	1
B.subtilis	iYO844	1.1.1.31	0
B.subtilis	iYO844	1.1.1.36	1
B.subtilis	iYO844	1.1.1.38	1
B.subtilis	iYO844	1.1.1.39	1
B.subtilis	iYO844	1.1.1.47	0
B.subtilis	iYO844	1.1.1.51	1
B.subtilis	iYO844	1.1.1.61	1
B.subtilis	iYO844	1.1.1.62	0
B.subtilis	iYO844	1.1.1.65	0
B.subtilis	iYO844	1.1.1.67	0
B.subtilis	iYO844	1.1.1.78	1
B.subtilis	iYO844	1.1.1.79	1
B.subtilis	iYO844	1.1.1.81	1
B.subtilis	iYO844	1.1.1.90	1
B.subtilis	iYO844	1.1.1.91	0
B.subtilis	iYO844	1.1.1.100	1
B.subtilis	iYO844	1.1.1.105	0
B.subtilis	iYO844	1.1.1.119	0
B.subtilis	iYO844	1.1.1.122	0
B.subtilis	iYO844	1.1.1.124	0
B.subtilis	iYO844	1.1.1.125	0
B.subtilis	iYO844	1.1.1.127	0
B.subtilis	iYO844	1.1.1.131	0
B.subtilis	iYO844	1.1.1.133	1
B.subtilis	iYO844	1.1.1.137	0
B.subtilis	iYO844	1.1.1.138	0
B.subtilis	iYO844	1.1.1.140	1
B.subtilis	iYO844	1.1.1.154	1
B.subtilis	iYO844	1.1.1.157	1
B.subtilis	iYO844	1.1.1.158	0
B.subtilis	iYO844	1.1.1.164	0
B.subtilis	iYO844	1.1.1.191	0
B.subtilis	iYO844	1.1.1.192	0
B.subtilis	iYO844	1.1.1.202	1
B.subtilis	iYO844	1.1.1.204	0
B.subtilis	iYO844	1.1.1.261	0
B.subtilis	iYO844	1.1.1.265	0
B.subtilis	iYO844	1.1.1.274	0
B.subtilis	iYO844	1.1.1.283	1
B.subtilis	iYO844	1.1.1.291	0
B.subtilis	iYO844	1.1.1.292	0
B.subtilis	iYO844	1.1.1.303	1
B.subtilis	iYO844	1.1.1.304	0
B.subtilis	iYO844	1.1.1.307	0
B.subtilis	iYO844	1.1.1.316	0
B.subtilis	iYO844	1.1.1.320	0
B.subtilis	iYO844	1.1.1.327	0
B.subtilis	iYO844	1.1.1.343	0
B.subtilis	iYO844	1.1.1.350	1
B.subtilis	iYO844	1.1.1.369	0
B.subtilis	iYO844	1.1.1.370	0
B.subtilis	iYO844	1.1.1.371	0
B.subtilis	iYO844	1.1.1.385	0
B.subtilis	iYO844	1.1.1.399	1
B.subtilis	iYO844	1.1.1.405	0
B.subtilis	iYO844	1.1.3.12	1
B.subtilis	iYO844	1.1.5.2	0
B.subtilis	iYO844	1.1.5.3	1
B.subtilis	iYO844	1.1.99.2	0
B.subtilis	iYO844	1.1.99.5	1
B.subtilis	iYO844	1.1.99.11	0
B.subtilis	iYO844	1.1.99.14	0
B.subtilis	iYO844	1.1.99.28	0
B.subtilis	iYO844	1.2.1.4	1
B.subtilis	iYO844	1.2.1.10	1
B.subtilis	iYO844	1.2.1.23	0
B.subtilis	iYO844	1.2.1.26	0
B.subtilis	iYO844	1.2.1.29	1
B.subtilis	iYO844	1.2.1.39	1
B.subtilis	iYO844	1.2.1.47	0
B.subtilis	iYO844	1.2.1.49	1
B.subtilis	iYO844	1.2.1.53	1
B.subtilis	iYO844	1.2.1.57	0
B.subtilis	iYO844	1.2.1.68	1
B.subtilis	iYO844	1.2.1.94	0
B.subtilis	iYO844	1.2.3.3	0
B.subtilis	iYO844	1.2.4.4	1
B.subtilis	iYO844	1.2.7.1	1
B.subtilis	iYO844	1.2.7.2	0
B.subtilis	iYO844	1.2.7.4	0
B.subtilis	iYO844	1.2.98.1	0
B.subtilis	iYO844	1.2.99.2	0
B.subtilis	iYO844	1.2.99.4	0
B.subtilis	iYO844	1.3.1.1	1
B.subtilis	iYO844	1.3.1.10	1
B.subtilis	iYO844	1.3.1.14	1
B.subtilis	iYO844	1.3.1.34	0
B.subtilis	iYO844	1.3.1.39	0
B.subtilis	iYO844	1.3.1.74	0
B.subtilis	iYO844	1.3.1.95	0
B.subtilis	iYO844	1.3.1.104	0
B.subtilis	iYO844	1.3.1.108	0
B.subtilis	iYO844	1.3.3.1	0
B.subtilis	iYO844	1.3.3.2	0
B.subtilis	iYO844	1.3.3.5	0
B.subtilis	iYO844	1.3.3.6	1
B.subtilis	iYO844	1.3.3.15	0
B.subtilis	iYO844	1.3.8.1	1
B.subtilis	iYO844	1.3.98.1	1
B.subtilis	iYO844	1.3.98.3	1
B.subtilis	iYO844	1.3.99.1	1
B.subtilis	iYO844	1.3.99.13	0
B.subtilis	iYO844	1.3.99.22	1
B.subtilis	iYO844	1.4.1.5	0
B.subtilis	iYO844	1.4.1.7	0
B.subtilis	iYO844	1.4.1.8	0
B.subtilis	iYO844	1.4.1.10	0
B.subtilis	iYO844	1.4.1.12	0
B.subtilis	iYO844	1.4.1.15	0
B.subtilis	iYO844	1.4.1.19	0
B.subtilis	iYO844	1.4.3.5	1
B.subtilis	iYO844	1.4.4.2	1
B.subtilis	iYO844	1.5.1.29	0
B.subtilis	iYO844	1.5.1.34	1
B.subtilis	iYO844	1.5.1.38	1
B.subtilis	iYO844	1.5.1.39	1
B.subtilis	iYO844	1.5.1.42	1
B.subtilis	iYO844	1.5.1.45	1
B.subtilis	iYO844	1.5.5.2	0
B.subtilis	iYO844	1.6.1.2	1
B.subtilis	iYO844	1.6.2.4	0
B.subtilis	iYO844	1.6.5.2	0
B.subtilis	iYO844	1.6.5.3	1
B.subtilis	iYO844	1.6.5.8	0
B.subtilis	iYO844	1.6.5.9	0
B.subtilis	iYO844	1.6.5.12	0
B.subtilis	iYO844	1.6.6.8	0
B.subtilis	iYO844	1.6.99.3	0
B.subtilis	iYO844	1.6.99.6	0
B.subtilis	iYO844	1.6.99.7	0
B.subtilis	iYO844	1.7.1.13	1
B.subtilis	iYO844	1.7.2.1	0
B.subtilis	iYO844	1.7.2.2	0
B.subtilis	iYO844	1.7.2.5	0
B.subtilis	iYO844	1.7.99.5	0
B.subtilis	iYO844	1.8.1.8	0
B.subtilis	iYO844	1.8.1.10	0
B.subtilis	iYO844	1.8.2.2	1
B.subtilis	iYO844	1.8.4.11	0
B.subtilis	iYO844	1.8.4.12	0
B.subtilis	iYO844	1.8.5.3	0
B.subtilis	iYO844	1.8.98.1	0
B.subtilis	iYO844	1.9.6.1	0
B.subtilis	iYO844	1.10.3.2	0
B.subtilis	iYO844	1.11.1.5	0
B.subtilis	iYO844	1.11.1.7	1
B.subtilis	iYO844	1.11.1.13	0
B.subtilis	iYO844	1.11.1.18	0
B.subtilis	iYO844	1.12.7.2	0
B.subtilis	iYO844	1.12.98.3	0
B.subtilis	iYO844	1.12.99.6	0
B.subtilis	iYO844	1.13.11.1	1
B.subtilis	iYO844	1.13.11.2	1
B.subtilis	iYO844	1.13.11.20	0
B.subtilis	iYO844	1.13.11.53	1
B.subtilis	iYO844	1.13.11.54	1
B.subtilis	iYO844	1.13.11.63	0
B.subtilis	iYO844	1.13.12.9	0
B.subtilis	iYO844	1.14.12.17	1
B.subtilis	iYO844	1.14.13.3	1
B.subtilis	iYO844	1.14.13.7	0
B.subtilis	iYO844	1.14.13.20	0
B.subtilis	iYO844	1.14.13.50	0
B.subtilis	iYO844	1.14.13.81	0
B.subtilis	iYO844	1.14.13.107	0
B.subtilis	iYO844	1.14.13.219	0
B.subtilis	iYO844	1.14.14.5	1
B.subtilis	iYO844	1.14.14.9	1
B.subtilis	iYO844	1.14.14.12	0
B.subtilis	iYO844	1.14.14.18	0
B.subtilis	iYO844	1.14.14.47	0
B.subtilis	iYO844	1.14.14.51	0
B.subtilis	iYO844	1.14.14.84	0
B.subtilis	iYO844	1.14.16.1	0
B.subtilis	iYO844	1.14.19.6	0
B.subtilis	iYO844	1.14.99.36	0
B.subtilis	iYO844	1.15.1.2	0
B.subtilis	iYO844	1.16.1.7	0
B.subtilis	iYO844	1.16.3.1	1
B.subtilis	iYO844	1.16.3.2	0
B.subtilis	iYO844	1.17.1.8	0
